"module name","license","repository"
"streamsearch@1.1.0","MIT","https://github.com/mscdex/streamsearch"
"string-width@4.2.3","MIT","https://github.com/sindresorhus/string-width"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"string_decoder@1.3.0","MIT","https://github.com/nodejs/string_decoder"
"strip-ansi@6.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-final-newline@2.0.0","MIT","https://github.com/sindresorhus/strip-final-newline"
"strip-final-newline@3.0.0","MIT","https://github.com/sindresorhus/strip-final-newline"
"strip-literal@1.0.1","MIT","https://github.com/antfu/strip-literal"
"style-mod@4.0.3","MIT",""
"stylehacks@6.0.0","MIT","https://github.com/cssnano/cssnano"
"sucrase@3.32.0","MIT","https://github.com/alangpierce/sucrase"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"supports-color@7.2.0","MIT","https://github.com/chalk/supports-color"
"supports-color@8.1.1","MIT","https://github.com/chalk/supports-color"
"supports-color@9.3.1","MIT","https://github.com/chalk/supports-color"
"supports-preserve-symlinks-flag@1.0.0","MIT","https://github.com/inspect-js/node-supports-preserve-symlinks-flag"
"svg-tags@1.0.0","MIT","https://github.com/element-io/svg-tags"
"svgo@3.0.2","MIT","https://github.com/svg/svgo"
"tailvue@0.1.68","MIT","https://github.com/fumeapp/tailvue"
"tailwind-config-viewer@1.7.2","MIT","https://github.com/rogden/tailwind-config-viewer"
"tailwindcss@3.3.2","MIT","https://github.com/tailwindlabs/tailwindcss"
"tapable@1.1.3","MIT","https://github.com/webpack/tapable"
"tapable@2.2.1","MIT","https://github.com/webpack/tapable"
"tar-stream@2.2.0","MIT","https://github.com/mafintosh/tar-stream"
"tar@6.1.15","ISC","https://github.com/isaacs/node-tar"
"terser-webpack-plugin@5.3.9","MIT","https://github.com/webpack-contrib/terser-webpack-plugin"
"terser@5.17.6","BSD-2-Clause","https://github.com/terser/terser"
"thenify-all@1.6.0","MIT","https://github.com/thenables/thenify-all"
"thenify@3.3.1","MIT","https://github.com/thenables/thenify"
"through@2.3.8","MIT","https://github.com/dominictarr/through"
"tiny-invariant@1.3.1","MIT","https://github.com/alexreardon/tiny-invariant"
"tmp@0.0.33","MIT","https://github.com/raszi/node-tmp"
"to-fast-properties@2.0.0","MIT","https://github.com/sindresorhus/to-fast-properties"
"to-regex-range@5.0.1","MIT","https://github.com/micromatch/to-regex-range"
"toidentifier@1.0.1","MIT","https://github.com/component/toidentifier"
"tr46@0.0.3","MIT","https://github.com/Sebmaster/tr46.js"
"ts-interface-checker@0.1.13","Apache-2.0","https://github.com/gristlabs/ts-interface-checker"
"tslib@2.5.2","0BSD","https://github.com/Microsoft/tslib"
"tsscmp@1.0.6","MIT","https://github.com/suryagh/tsscmp"
"type-fest@0.21.3","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@2.19.0","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-is@1.6.18","MIT","https://github.com/jshttp/type-is"
"uc.micro@1.0.6","MIT","https://github.com/markdown-it/uc.micro"
"ufo@1.1.2","MIT","https://github.com/unjs/ufo"
"ultrahtml@1.2.0","MIT","https://github.com/natemoo-re/ultrahtml"
"uncrypto@0.1.2","MIT","https://github.com/unjs/uncrypto"
"unctx@2.3.1","MIT","https://github.com/unjs/unctx"
"undici@5.22.1","MIT","https://github.com/nodejs/undici"
"unenv@1.5.1","MIT","https://github.com/unjs/unenv"
"unhead@1.1.27","MIT","https://github.com/unjs/unhead"
"unimport@3.0.11","MIT","https://github.com/unjs/unimport"
"unimport@3.0.7","MIT","https://github.com/unjs/unimport"
"universalify@2.0.0","MIT","https://github.com/RyanZim/universalify"
"unplugin-vue-router@0.6.4","MIT","https://github.com/posva/unplugin-vue-router"
"unplugin@1.3.1","MIT","https://github.com/unjs/unplugin"
"unstorage@1.6.1","MIT","https://github.com/unjs/unstorage"
"untyped@1.3.2","MIT","https://github.com/unjs/untyped"
"update-browserslist-db@1.0.11","MIT","https://github.com/browserslist/update-db"
"uri-js@4.4.1","BSD-2-Clause","https://github.com/garycourt/uri-js"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"vary@1.1.2","MIT","https://github.com/jshttp/vary"
"vite-node@0.31.2","MIT","https://github.com/vitest-dev/vitest"
"vite-plugin-checker@0.6.0","MIT","https://github.com/fi3ework/vite-plugin-checker"
"vite@4.3.9","MIT","https://github.com/vitejs/vite"
"vscode-jsonrpc@6.0.0","MIT","https://github.com/Microsoft/vscode-languageserver-node"
"vscode-languageclient@7.0.0","MIT","https://github.com/Microsoft/vscode-languageserver-node"
"vscode-languageserver-protocol@3.16.0","MIT","https://github.com/Microsoft/vscode-languageserver-node"
"vscode-languageserver-textdocument@1.0.8","MIT","https://github.com/Microsoft/vscode-languageserver-node"
"vscode-languageserver-types@3.16.0","MIT","https://github.com/Microsoft/vscode-languageserver-node"
"vscode-languageserver@7.0.0","MIT","https://github.com/Microsoft/vscode-languageserver-node"
"vscode-uri@3.0.7","MIT","https://github.com/microsoft/vscode-uri"
"vue-bundle-renderer@1.0.3","MIT","https://github.com/nuxt-contrib/vue-bundle-renderer"
"vue-codemirror@6.1.1","MIT","https://github.com/surmon-china/vue-codemirror"
"vue-devtools-stub@0.1.0","MIT","https://github.com/nuxt-contrib/vue-devtools-stub"
"vue-router@4.2.2","MIT","https://github.com/vuejs/router"
"vue-toastification@2.0.0-rc.5","MIT","https://github.com/Maronato/vue-toastification"
"vue@3.3.4","MIT","https://github.com/vuejs/core"
"w3c-keyname@2.2.7","MIT","https://github.com/marijnh/w3c-keyname"
"watchpack@2.4.0","MIT","https://github.com/webpack/watchpack"
"wcwidth@1.0.1","MIT","https://github.com/timoxley/wcwidth"
"web-streams-polyfill@3.2.1","MIT","https://github.com/MattiasBuelens/web-streams-polyfill"
"webidl-conversions@3.0.1","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webpack-sources@3.2.3","MIT","https://github.com/webpack/webpack-sources"
"webpack-virtual-modules@0.5.0","MIT","https://github.com/sysgears/webpack-virtual-modules"
"webpack@5.88.1","MIT","https://github.com/webpack/webpack"
"websocket-driver@0.7.4","Apache-2.0","https://github.com/faye/websocket-driver-node"
"websocket-extensions@0.1.4","Apache-2.0","https://github.com/faye/websocket-extensions-node"
"whatwg-url@5.0.0","MIT","https://github.com/jsdom/whatwg-url"
"which@2.0.2","ISC","https://github.com/isaacs/node-which"
"wide-align@1.1.5","ISC","https://github.com/iarna/wide-align"
"wrap-ansi@6.2.0","MIT","https://github.com/chalk/wrap-ansi"
"wrap-ansi@7.0.0","MIT","https://github.com/chalk/wrap-ansi"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"xxhashjs@0.2.2","MIT","https://github.com/pierrec/js-xxhash"
"y18n@5.0.8","ISC","https://github.com/yargs/y18n"
"yallist@3.1.1","ISC","https://github.com/isaacs/yallist"
"yallist@4.0.0","ISC","https://github.com/isaacs/yallist"
"yaml@1.10.2","ISC","https://github.com/eemeli/yaml"
"yaml@2.3.1","ISC","https://github.com/eemeli/yaml"
"yargs-parser@20.2.9","ISC","https://github.com/yargs/yargs-parser"
"yargs-parser@21.1.1","ISC","https://github.com/yargs/yargs-parser"
"yargs@16.2.0","MIT","https://github.com/yargs/yargs"
"yargs@17.7.2","MIT","https://github.com/yargs/yargs"
"ylru@1.3.2","MIT","https://github.com/node-modules/ylru"
"zhead@2.0.4","MIT","https://github.com/harlan-zw/zhead"
"zip-stream@4.1.0","MIT","https://github.com/archiverjs/node-zip-stream"
